Type,Intervals,ClockTime
1,524,742.000000
2,524,718.000000
0,525,4107.000000
1,525,745.000000
2,525,727.000000
0,526,4165.000000
1,526,743.000000
2,526,744.000000
0,527,4147.000000
1,527,743.000000
2,527,729.000000
0,528,4132.000000
1,528,744.000000
2,528,725.000000
0,529,4160.000000
1,529,743.000000
2,529,723.000000
0,530,4203.000000
1,530,754.000000
2,530,735.000000
0,531,4231.000000
1,531,1297.000000
2,531,1284.000000
0,532,5167.000000
1,532,1206.000000
2,532,1182.000000
0,533,4674.000000
1,533,751.000000
2,533,724.000000
0,534,4205.000000
1,534,741.000000
2,534,722.000000
0,535,4273.000000
1,535,805.000000
2,535,725.000000
0,536,4381.000000
1,536,756.000000
2,536,731.000000
0,537,4262.000000
1,537,764.000000
2,537,724.000000
0,538,4314.000000
1,538,756.000000
2,538,731.000000
0,539,4324.000000
1,539,802.000000
2,539,733.000000
0,540,4297.000000
1,540,752.000000
2,540,729.000000
0,541,4319.000000
1,541,762.000000
2,541,755.000000
0,542,4313.000000
1,542,784.000000
2,542,733.000000
0,543,4334.000000
1,543,758.000000
2,543,746.000000
0,544,4327.000000
1,544,756.000000
2,544,734.000000
0,545,4376.000000
1,545,764.000000
2,545,748.000000
0,546,4396.000000
1,546,762.000000
2,546,742.000000
0,547,4386.000000
1,547,766.000000
2,547,734.000000
0,548,4592.000000
1,548,883.000000
2,548,756.000000
0,549,4460.000000
1,549,769.000000
2,549,739.000000
0,550,5415.000000
1,550,1272.000000
2,550,1255.000000
0,551,5077.000000
1,551,777.000000
2,551,745.000000
0,552,4446.000000
1,552,768.000000
2,552,876.000000
0,553,4502.000000
1,553,779.000000
2,553,751.000000
0,554,4470.000000
1,554,783.000000
2,554,768.000000
0,555,4479.000000
1,555,775.000000
2,555,753.000000
0,556,4505.000000
1,556,788.000000
2,556,759.000000
0,557,4528.000000
1,557,799.000000
2,557,757.000000
0,558,4525.000000
1,558,792.000000
2,558,783.000000
0,559,4527.000000
1,559,785.000000
2,559,766.000000
0,560,4558.000000
1,560,827.000000
2,560,767.000000
0,561,4581.000000
1,561,785.000000
2,561,765.000000
0,562,4583.000000
1,562,846.000000
2,562,765.000000
0,563,4594.000000
1,563,795.000000
2,563,768.000000
0,564,4601.000000
1,564,865.000000
2,564,1259.000000
0,565,4678.000000
1,565,787.000000
2,565,780.000000
0,566,4644.000000
1,566,790.000000
2,566,767.000000
0,567,4678.000000
1,567,823.000000
2,567,782.000000
0,568,4660.000000
1,568,796.000000
2,568,779.000000
0,569,4780.000000
1,569,799.000000
2,569,780.000000
0,570,4686.000000
1,570,845.000000
2,570,792.000000
0,571,4741.000000
1,571,808.000000
2,571,784.000000
0,572,4706.000000
1,572,813.000000
2,572,783.000000
0,573,4718.000000
1,573,804.000000
2,573,828.000000
0,574,4759.000000
1,574,813.000000
2,574,809.000000
0,575,4765.000000
1,575,810.000000
2,575,794.000000
0,576,4749.000000
1,576,820.000000
2,576,798.000000
0,577,4793.000000
1,577,838.000000
2,577,793.000000
0,578,4819.000000
1,578,856.000000
2,578,793.000000
0,579,4802.000000
1,579,812.000000
2,579,789.000000
0,580,4987.000000
1,580,1444.000000
2,580,1302.000000
0,581,5794.000000
1,581,1353.000000
2,581,1195.000000
0,582,4847.000000
1,582,827.000000
2,582,812.000000
0,583,4900.000000
1,583,821.000000
2,583,797.000000
0,584,4932.000000
1,584,844.000000
2,584,804.000000
0,585,4894.000000
1,585,830.000000
2,585,806.000000
0,586,4896.000000
1,586,824.000000
2,586,804.000000
0,587,4944.000000
1,587,867.000000
2,587,807.000000
0,588,4927.000000
1,588,830.000000
2,588,863.000000
0,589,4926.000000
1,589,830.000000
2,589,809.000000
0,590,4977.000000
1,590,847.000000
2,590,821.000000
0,591,4956.000000
1,591,832.000000
2,591,806.000000
0,592,4984.000000
1,592,847.000000
2,592,813.000000
0,593,5015.000000
1,593,893.000000
2,593,813.000000
0,594,5049.000000
1,594,880.000000
2,594,814.000000
0,595,5239.000000
1,595,1066.000000
2,595,841.000000
0,596,5449.000000
1,596,1498.000000
2,596,1358.000000
0,597,6174.000000
1,597,907.000000
2,597,832.000000
0,598,5081.000000
1,598,857.000000
2,598,831.000000
0,599,5072.000000
1,599,880.000000
2,599,827.000000
0,600,5126.000000
1,600,851.000000
2,600,826.000000
0,601,5136.000000
1,601,857.000000
2,601,832.000000
0,602,5162.000000
1,602,884.000000
2,602,834.000000
0,603,5110.000000
1,603,857.000000
2,603,857.000000
0,604,5142.000000
1,604,858.000000
2,604,844.000000
0,605,5176.000000
1,605,866.000000
2,605,839.000000
0,606,5155.000000
1,606,878.000000
2,606,837.000000
0,607,5215.000000
1,607,866.000000
2,607,837.000000
0,608,5225.000000
1,608,864.000000
2,608,838.000000
0,609,5213.000000
1,609,881.000000
2,609,848.000000
0,610,5498.000000
1,610,931.000000
2,610,847.000000
0,611,5242.000000
1,611,872.000000
2,611,849.000000
0,612,5356.000000
1,612,1200.000000
2,612,853.000000
0,613,5291.000000
1,613,877.000000
2,613,848.000000
0,614,5328.000000
1,614,888.000000
2,614,864.000000
0,615,5269.000000
1,615,875.000000
2,615,867.000000
0,616,5302.000000
1,616,885.000000
2,616,849.000000
0,617,5332.000000
1,617,885.000000
2,617,856.000000
0,618,5341.000000
1,618,883.000000
2,618,863.000000
0,619,5341.000000
1,619,896.000000
2,619,873.000000
0,620,5340.000000
1,620,882.000000
2,620,863.000000
0,621,5402.000000
1,621,891.000000
2,621,861.000000
0,622,5384.000000
1,622,887.000000
2,622,868.000000
0,623,5398.000000
1,623,905.000000
2,623,903.000000
0,624,6219.000000
1,624,994.000000
2,624,901.000000
0,625,5443.000000
1,625,886.000000
2,625,864.000000
0,626,5544.000000
1,626,939.000000
2,626,866.000000
0,627,5496.000000
1,627,901.000000
2,627,882.000000
0,628,5473.000000
1,628,912.000000
2,628,897.000000
0,629,5461.000000
1,629,896.000000
2,629,879.000000
0,630,5489.000000
1,630,907.000000
2,630,887.000000
0,631,5523.000000
1,631,900.000000
2,631,878.000000
0,632,5546.000000
1,632,905.000000
2,632,881.000000
0,633,5556.000000
1,633,911.000000
2,633,883.000000
0,634,5568.000000
1,634,938.000000
2,634,884.000000
0,635,5570.000000
1,635,908.000000
2,635,897.000000
0,636,5583.000000
1,636,962.000000
2,636,904.000000
0,637,5599.000000
1,637,1290.000000
2,637,1229.000000
0,638,6680.000000
1,638,1590.000000
2,638,1338.000000
0,639,5959.000000
1,639,1102.000000
2,639,1036.000000
0,640,6457.000000
1,640,1086.000000
2,640,905.000000
0,641,5695.000000
1,641,925.000000
2,641,922.000000
0,642,5707.000000
1,642,941.000000
2,642,915.000000
0,643,5698.000000
1,643,932.000000
2,643,918.000000
0,644,5714.000000
1,644,934.000000
2,644,923.000000
0,645,5736.000000
1,645,980.000000
2,645,912.000000
0,646,5737.000000
1,646,949.000000
2,646,924.000000
0,647,5739.000000
1,647,925.000000
2,647,894.000000
0,648,5745.000000
1,648,958.000000
2,648,902.000000
0,649,5740.000000
1,649,932.000000
2,649,919.000000
0,650,5806.000000
1,650,935.000000
2,650,899.000000
0,651,5774.000000
1,651,950.000000
2,651,909.000000
0,652,5878.000000
1,652,970.000000
2,652,967.000000
0,653,5864.000000
1,653,954.000000
2,653,944.000000
0,654,5849.000000
1,654,991.000000
2,654,1000.000000
0,655,5911.000000
1,655,965.000000
2,655,930.000000
0,656,5891.000000
1,656,960.000000
2,656,932.000000
0,657,6142.000000
1,657,991.000000
2,657,943.000000
0,658,5948.000000
1,658,959.000000
2,658,933.000000
0,659,5955.000000
1,659,958.000000
2,659,934.000000
0,660,5952.000000
1,660,967.000000
2,660,937.000000
0,661,5980.000000
1,661,968.000000
2,661,941.000000
0,662,6006.000000
1,662,966.000000
2,662,940.000000
0,663,6725.000000
1,663,1322.000000
2,663,982.000000
0,664,6025.000000
1,664,962.000000
2,664,951.000000
0,665,6085.000000
1,665,975.000000
2,665,974.000000
0,666,6066.000000
1,666,977.000000
2,666,962.000000
0,667,6055.000000
1,667,1003.000000
2,667,957.000000
0,668,6106.000000
1,668,992.000000
2,668,969.000000
0,669,6086.000000
1,669,980.000000
2,669,961.000000
0,670,6153.000000
1,670,986.000000
2,670,981.000000
0,671,6117.000000
1,671,989.000000
2,671,989.000000
0,672,6118.000000
1,672,1003.000000
2,672,964.000000
0,673,6187.000000
1,673,1004.000000
2,673,963.000000
0,674,6157.000000
1,674,1009.000000
2,674,969.000000
0,675,6196.000000
1,675,1051.000000
2,675,967.000000
0,676,6818.000000
1,676,1009.000000
2,676,1443.000000
0,677,6470.000000
1,677,1006.000000
2,677,969.000000
0,678,6280.000000
1,678,1010.000000
2,678,969.000000
0,679,6261.000000
1,679,1001.000000
2,679,971.000000
0,680,6294.000000
1,680,1006.000000
2,680,984.000000
0,681,6259.000000
1,681,1007.000000
2,681,980.000000
0,682,6307.000000
1,682,1053.000000
2,682,1021.000000
0,683,6308.000000
1,683,1049.000000
2,683,980.000000
0,684,6337.000000
1,684,1016.000000
2,684,977.000000
0,685,6313.000000
1,685,1039.000000
2,685,987.000000
0,686,6346.000000
1,686,1022.000000
2,686,961.000000
0,687,6426.000000
1,687,1016.000000
2,687,978.000000
0,688,6443.000000
1,688,1015.000000
2,688,966.000000
0,689,7065.000000
1,689,1487.000000
2,689,1652.000000
0,690,6462.000000
1,690,1037.000000
2,690,986.000000
0,691,6468.000000
1,691,1021.000000
2,691,988.000000
0,692,6440.000000
1,692,1039.000000
2,692,989.000000
0,693,6463.000000
1,693,1054.000000
2,693,1012.000000
0,694,6482.000000
1,694,1029.000000
2,694,995.000000
0,695,6701.000000
1,695,1251.000000
2,695,1295.000000
0,696,6503.000000
1,696,1048.000000
2,696,996.000000
0,697,6531.000000
1,697,1034.000000
2,697,1006.000000
0,698,6557.000000
1,698,1038.000000
2,698,1006.000000
0,699,6579.000000
1,699,1038.000000
2,699,1009.000000
0,700,6627.000000
1,700,1042.000000
2,700,1033.000000
0,701,6600.000000
1,701,1040.000000
2,701,1016.000000
0,702,6580.000000
1,702,1048.000000
2,702,1013.000000
0,703,6592.000000
1,703,1066.000000
2,703,1009.000000
0,704,6604.000000
1,704,1082.000000
2,704,1016.000000
0,705,6641.000000
1,705,1036.000000
2,705,1060.000000
0,706,6649.000000
1,706,1039.000000
2,706,1021.000000
0,707,6781.000000
1,707,1101.000000
2,707,1709.000000
0,708,7814.000000
1,708,1028.000000
2,708,989.000000
0,709,6662.000000
1,709,1080.000000
2,709,1044.000000
0,710,6740.000000
1,710,1038.000000
2,710,996.000000
0,711,6760.000000
1,711,1643.000000
2,711,1589.000000
0,712,7544.000000
1,712,1062.000000
2,712,1001.000000
0,713,6738.000000
1,713,1055.000000
2,713,1019.000000
0,714,6737.000000
1,714,1042.000000
2,714,1007.000000
0,715,6776.000000
1,715,1045.000000
2,715,1029.000000
0,716,6758.000000
1,716,1048.000000
2,716,1036.000000
0,717,6805.000000
1,717,1044.000000
2,717,1008.000000
0,718,6823.000000
1,718,1078.000000
2,718,1048.000000
0,719,6859.000000
1,719,1085.000000
2,719,1052.000000
0,720,6873.000000
1,720,1073.000000
2,720,1074.000000
0,721,6858.000000
1,721,1077.000000
2,721,1058.000000
0,722,7042.000000
1,722,1420.000000
2,722,1057.000000
0,723,8270.000000
1,723,1862.000000
2,723,1472.000000
0,724,6897.000000
1,724,1089.000000
2,724,1023.000000
0,725,6919.000000
1,725,1058.000000
2,725,1037.000000
0,726,6923.000000
1,726,1075.000000
2,726,1023.000000
0,727,6940.000000
1,727,1065.000000
2,727,1024.000000
0,728,6955.000000
1,728,1065.000000
2,728,1032.000000
0,729,7004.000000
1,729,1124.000000
2,729,1053.000000
0,730,6963.000000
1,730,1072.000000
2,730,1035.000000
0,731,7070.000000
1,731,1114.000000
2,731,1038.000000
0,732,7010.000000
1,732,1070.000000
2,732,1047.000000
0,733,7293.000000
1,733,1079.000000
2,733,1039.000000
0,734,7081.000000
1,734,1078.000000
2,734,1038.000000
0,735,7063.000000
1,735,1077.000000
2,735,1052.000000
0,736,7047.000000
1,736,1083.000000
2,736,1054.000000
0,737,7089.000000
1,737,1079.000000
2,737,1057.000000
0,738,7088.000000
1,738,1078.000000
2,738,1050.000000
0,739,7094.000000
1,739,1149.000000
2,739,1048.000000
0,740,7120.000000
1,740,1083.000000
2,740,1053.000000
0,741,7220.000000
1,741,1094.000000
2,741,1048.000000
0,742,7199.000000
1,742,1112.000000
2,742,1053.000000
0,743,7168.000000
1,743,1086.000000
2,743,1066.000000
0,744,8156.000000
1,744,1810.000000
2,744,1798.000000
0,745,7511.000000
1,745,1127.000000
2,745,1069.000000
0,746,7204.000000
1,746,1129.000000
2,746,1051.000000
0,747,7226.000000
1,747,1080.000000
2,747,1058.000000
0,748,7279.000000
1,748,1097.000000
2,748,1074.000000
0,749,7292.000000
1,749,1110.000000
2,749,1058.000000
0,750,7326.000000
1,750,1101.000000
2,750,1067.000000
0,751,7285.000000
1,751,1131.000000
2,751,1114.000000
0,752,7321.000000
1,752,1109.000000
2,752,1059.000000
0,753,7315.000000
1,753,1099.000000
2,753,1066.000000
0,754,7423.000000
1,754,1131.000000
2,754,1520.000000
0,755,8626.000000
1,755,1283.000000
2,755,1762.000000
0,756,8065.000000
1,756,1935.000000
2,756,1759.000000
0,757,8050.000000
1,757,1844.000000
2,757,1772.000000
0,758,8018.000000
1,758,1863.000000
2,758,1836.000000
0,759,8136.000000
1,759,1866.000000
2,759,1842.000000
0,760,8039.000000
1,760,1820.000000
2,760,1842.000000
0,761,8383.000000
1,761,1877.000000
2,761,1878.000000
0,762,7724.000000
1,762,1160.000000
2,762,1089.000000
0,763,7610.000000
1,763,1217.000000
2,763,1136.000000
0,764,7467.000000
1,764,1126.000000
2,764,1082.000000
0,765,7467.000000
1,765,1119.000000
2,765,1076.000000
0,766,7502.000000
1,766,1122.000000
2,766,1085.000000
0,767,7555.000000
1,767,1121.000000
2,767,1099.000000
0,768,7500.000000
1,768,1167.000000
2,768,1086.000000
0,769,7527.000000
1,769,1127.000000
2,769,1093.000000
0,770,7547.000000
1,770,1138.000000
2,770,1104.000000
0,771,7639.000000
1,771,1436.000000
2,771,1300.000000
0,772,7622.000000
1,772,1133.000000
2,772,1091.000000
0,773,7593.000000
1,773,1134.000000
2,773,1196.000000
0,774,8720.000000
1,774,1164.000000
2,774,1096.000000
0,775,7646.000000
1,775,1128.000000
2,775,1139.000000
0,776,7664.000000
1,776,1125.000000
2,776,1098.000000
0,777,7697.000000
1,777,1129.000000
2,777,1109.000000
0,778,7638.000000
1,778,1134.000000
2,778,1105.000000
0,779,7652.000000
1,779,1174.000000
2,779,1108.000000
0,780,7682.000000
1,780,1139.000000
2,780,1100.000000
0,781,7818.000000
1,781,1156.000000
2,781,1115.000000
0,782,8115.000000
1,782,1150.000000
2,782,1121.000000
0,783,7822.000000
1,783,1152.000000
2,783,1139.000000
0,784,9005.000000
1,784,1828.000000
2,784,1940.000000
0,785,7890.000000
1,785,1659.000000
2,785,1156.000000
0,786,7839.000000
1,786,1175.000000
2,786,1136.000000
0,787,7818.000000
1,787,1164.000000
2,787,1153.000000
0,788,7836.000000
1,788,1174.000000
2,788,1141.000000
0,789,7839.000000
1,789,1172.000000
2,789,1193.000000
0,790,7874.000000
1,790,1172.000000
2,790,1127.000000
0,791,7862.000000
1,791,1227.000000
2,791,1120.000000
0,792,8012.000000
1,792,1165.000000
2,792,1242.000000
0,793,7942.000000
1,793,1157.000000
2,793,1442.000000
0,794,8634.000000
1,794,1566.000000
2,794,1674.000000
0,795,8418.000000
1,795,1169.000000
2,795,1125.000000
0,796,7954.000000
1,796,1165.000000
2,796,1143.000000
0,797,8053.000000
1,797,1186.000000
2,797,1166.000000
0,798,8038.000000
1,798,1163.000000
2,798,1149.000000
0,799,7970.000000
1,799,1177.000000
2,799,1166.000000
0,800,7993.000000
1,800,1175.000000
2,800,1149.000000
0,801,7992.000000
1,801,1170.000000
2,801,1161.000000
0,802,8057.000000
1,802,1188.000000
2,802,1138.000000
0,803,8042.000000
1,803,1176.000000
2,803,1156.000000
0,804,8051.000000
1,804,1178.000000
2,804,1137.000000
0,805,8057.000000
1,805,1177.000000
2,805,1162.000000
0,806,8064.000000
1,806,1174.000000
2,806,1140.000000
0,807,8059.000000
1,807,1207.000000
2,807,1149.000000
0,808,8097.000000
1,808,1186.000000
2,808,1163.000000
0,809,8099.000000
1,809,1183.000000
2,809,1168.000000
0,810,8157.000000
1,810,1212.000000
2,810,1151.000000
0,811,8131.000000
1,811,1191.000000
2,811,1294.000000
0,812,8162.000000
1,812,1188.000000
2,812,1158.000000
0,813,9214.000000
1,813,1213.000000
2,813,1162.000000
0,814,8240.000000
1,814,1195.000000
2,814,1193.000000
0,815,8186.000000
1,815,1198.000000
2,815,1158.000000
0,816,8209.000000
1,816,1209.000000
2,816,1162.000000
0,817,8290.000000
1,817,1242.000000
2,817,1190.000000
0,818,8244.000000
1,818,1201.000000
2,818,1167.000000
0,819,8297.000000
1,819,1264.000000
2,819,1169.000000
0,820,8268.000000
1,820,1203.000000
2,820,1180.000000
0,821,8380.000000
1,821,1213.000000
2,821,1176.000000
0,822,8375.000000
1,822,1768.000000
2,822,1970.000000
0,823,8918.000000
1,823,1212.000000
2,823,1228.000000
0,824,8317.000000
1,824,1259.000000
2,824,1172.000000
0,825,8392.000000
1,825,1215.000000
2,825,1188.000000
0,826,8348.000000
1,826,1216.000000
2,826,1175.000000
0,827,8366.000000
1,827,1234.000000
2,827,1182.000000
0,828,8492.000000
1,828,1236.000000
2,828,1194.000000
0,829,8416.000000
1,829,1224.000000
2,829,1184.000000
0,830,8465.000000
1,830,1224.000000
2,830,1189.000000
0,831,8490.000000
1,831,1319.000000
2,831,1507.000000
0,832,9507.000000
1,832,1340.000000
2,832,1232.000000
0,833,8489.000000
1,833,1331.000000
2,833,1239.000000
0,834,8522.000000
1,834,1275.000000
2,834,1255.000000
0,835,8539.000000
1,835,1274.000000
2,835,1233.000000
0,836,8538.000000
1,836,1287.000000
2,836,1234.000000
0,837,8586.000000
1,837,1292.000000
2,837,1248.000000
0,838,8606.000000
1,838,1276.000000
2,838,1255.000000
0,839,8616.000000
1,839,1283.000000
2,839,1258.000000
0,840,8625.000000
1,840,1400.000000
2,840,1394.000000
0,841,8621.000000
1,841,1336.000000
2,841,1244.000000
0,842,8660.000000
1,842,1302.000000
2,842,1260.000000
0,843,8653.000000
1,843,1283.000000
2,843,1269.000000
0,844,8647.000000
1,844,1284.000000
2,844,1264.000000
0,845,8675.000000
1,845,1328.000000
2,845,1259.000000
0,846,8706.000000
1,846,1296.000000
2,846,1260.000000
0,847,8688.000000
1,847,1320.000000
2,847,1265.000000
0,848,8743.000000
1,848,1311.000000
2,848,1264.000000
0,849,8745.000000
1,849,1290.000000
2,849,1338.000000
0,850,9545.000000
1,850,1302.000000
2,850,1273.000000
0,851,8808.000000
1,851,1305.000000
2,851,1283.000000
0,852,8792.000000
1,852,1320.000000
2,852,1277.000000
0,853,8782.000000
1,853,1309.000000
2,853,1273.000000
0,854,8811.000000
1,854,1308.000000
2,854,1265.000000
0,855,8871.000000
1,855,1325.000000
2,855,1329.000000
0,856,8833.000000
1,856,1390.000000
2,856,1299.000000
0,857,8855.000000
1,857,1342.000000
2,857,1288.000000
0,858,8855.000000
1,858,1307.000000
2,858,1458.000000
0,859,9707.000000
1,859,1337.000000
2,859,1276.000000
0,860,8996.000000
1,860,1315.000000
2,860,1302.000000
0,861,8929.000000
1,861,1316.000000
2,861,1311.000000
0,862,8918.000000
1,862,1334.000000
2,862,1294.000000
0,863,8988.000000
1,863,1364.000000
2,863,1288.000000
0,864,8972.000000
1,864,1360.000000
2,864,1293.000000
0,865,9007.000000
1,865,1333.000000
2,865,1290.000000
0,866,9005.000000
1,866,1337.000000
2,866,1334.000000
0,867,9014.000000
1,867,1348.000000
2,867,1256.000000
0,868,10040.000000
1,868,1313.000000
2,868,1272.000000
0,869,9078.000000
1,869,1315.000000
2,869,1270.000000
0,870,9036.000000
1,870,1318.000000
2,870,1284.000000
0,871,9184.000000
1,871,1318.000000
2,871,1273.000000
0,872,9157.000000
1,872,1338.000000
2,872,1280.000000
0,873,9124.000000
1,873,1331.000000
2,873,1300.000000
0,874,9141.000000
1,874,1333.000000
2,874,1294.000000
0,875,9154.000000
1,875,1324.000000
2,875,1298.000000
0,876,9237.000000
1,876,2268.000000
2,876,1863.000000
0,877,9182.000000
1,877,1352.000000
2,877,1269.000000
0,878,9145.000000
1,878,1323.000000
2,878,1269.000000
0,879,9168.000000
1,879,1359.000000
2,879,1273.000000
0,880,9201.000000
1,880,1351.000000
2,880,1272.000000
0,881,9179.000000
1,881,1318.000000
2,881,1268.000000
0,882,9212.000000
1,882,1327.000000
2,882,1279.000000
0,883,9230.000000
1,883,1321.000000
2,883,1278.000000
0,884,9228.000000
1,884,1314.000000
2,884,1292.000000
0,885,10199.000000
